 


  
  

NCAA Women's Volleyball
Division IAces Per Set
Through Games 12/19/2015


"Rank","Name","S","W-L","Aces","Per Set"
"208","Seton Hall","113","14-16","1400","630","4000","0.193"
"209","Arizona St.","115","19-13","1410","633","4045","0.192"
"210","Bryant","124","19-14","1602","739","4498","0.192"
"211","Canisius","112","11-19","1347","598","3916","0.191"
"212","Western Mich.","131","15-18","1646","705","4921","0.191"
"213","South Alabama","111","13-15","1279","548","3824","0.191"
"214","FIU","104","15-13","1242","560","3579","0.191"
"215","Georgetown","116","10-21","1487","705","4109","0.190"
"216","Wright St.","113","15-16","1484","648","4429","0.189"
"217","Tennessee St.","118","16-14","1424","661","4044","0.189"
"218","Southern Miss.","139","24-11","1808","849","5092","0.188"
"219","Brown","96","10-16","1179","499","3611","0.188"
"220","Nevada","107","12-18","1335","626","3771","0.188"
"221","Penn","95","13-13","1184","530","3496","0.187"
"222","Milwaukee","116","9-21","1489","709","4170","0.187"
"223","UNI","133","19-15","1777","818","5131","0.187"
"224","Wofford","127","16-18","1613","734","4704","0.187"
"225","Morehead St.","118","10-21","1418","694","3883","0.186"
"226","Washington St.","114","16-16","1408","657","4048","0.186"
"227","Howard","116","18-14","1413","685","3939","0.185"
"228","Ball St.","124","15-17","1550","740","4398","0.184"
"229","George Mason","110","10-19","1243","591","3542","0.184"
"230","Morgan St.","100","13-15","1160","587","3132","0.183"
"231","Providence","112","10-22","1373","648","3967","0.183"
"232","Siena","108","16-13","1398","637","4178","0.182"
"233","UC Riverside","107","10-19","1306","619","3817","0.180"
"234","Coppin St.","87","9-15","1023","499","2919","0.180"
"235","William & Mary","115","10-20","1345","621","4047","0.179"
"236","Akron","111","8-21","1274","622","3667","0.178"
"237","Northwestern St.","106","7-22","1157","545","3455","0.177"
"238","Rider","130","16-17","1545","673","4923","0.177"
"239","Bowling Green","112","7-22","1280","600","3841","0.177"
"240","Eastern Mich.","116","14-16","1495","694","4525","0.177"
"241","Oregon St.","108","6-24","1268","578","3930","0.176"
"242","Utah","118","10-21","1456","713","4234","0.175"
"243","Montana St.","89","3-21","1102","557","3111","0.175"
"244","Texas Southern","117","16-19","1298","642","3748","0.175"
"245","La Salle","111","6-25","1237","612","3576","0.175"
"246","Manhattan","127","20-14","1517","684","4770","0.175"
"247","Purdue Fort Wayne","119","7-25","1471","710","4364","0.174"
"248","San Diego St.","109","12-19","1365","715","3760","0.173"
"249","Portland St.","104","9-19","1294","653","3720","0.172"
"250","UT Martin","125","9-24","1437","679","4430","0.171"
"251","SIUE","106","8-18","1234","615","3619","0.171"
"252","Southeastern La.","117","13-18","1407","708","4100","0.170"
"253","San Jose St.","115","13-18","1410","733","3991","0.170"
"254","Mercer","112","10-19","1233","596","3782","0.168"
"255","Notre Dame","121","7-25","1328","610","4270","0.168"
"256","Nicholls St.","100","9-19","1156","551","3605","0.168"
"257","Evansville","119","8-24","1348","645","4189","0.168"
"258","Iona","114","10-20","1287","596","4122","0.168"
"259","Utah St.","114","6-26","1289","632","3938","0.167"
"260","Weber St.","101","6-22","1100","572","3169","0.167"
"261","UAB","118","9-23","1357","684","4046","0.166"
"262","Troy","125","14-18","1457","738","4324","0.166"
"263","Stetson","109","11-18","1302","669","3814","0.166"
"264","Columbia","88","7-16","1091","523","3423","0.166"
"265","Western Caro.","131","12-22","1425","647","4705","0.165"
"266","The Citadel","132","7-28","1536","755","4751","0.164"
"267","Fairleigh Dickinson","110","10-19","1170","551","3770","0.164"
"268","Austin Peay","120","10-22","1384","690","4227","0.164"
"269","Central Conn. St.","96","11-16","1133","554","3530","0.164"
"270","Alabama A&M","136","13-25","1464","752","4343","0.164"
"271","Binghamton","109","9-19","1205","594","3729","0.164"
"272","Drake","129","15-20","1490","698","4864","0.163"
"273","Florida A&M","97","8-21","1095","579","3169","0.163"
"274","Campbell","112","14-17","1333","664","4110","0.163"
"275","West Virginia","100","5-24","1178","639","3314","0.163"
"276","Davidson","101","12-16","1056","512","3352","0.162"
"277","La.-Monroe","111","14-18","1285","651","3913","0.162"
"278","Bradley","106","6-24","1222","624","3700","0.162"
"279","Charleston So.","124","10-23","1437","688","4640","0.161"
"280","Toledo","113","6-23","1353","689","4118","0.161"
"281","Ga. Southern","106","10-19","1280","664","3823","0.161"
"282","USC Upstate","112","15-15","1401","679","4487","0.161"
"283","Louisiana Tech","106","10-20","1237","647","3669","0.161"
"284","St. Francis Brooklyn","106","7-23","1171","595","3586","0.161"
"285","Cornell","95","6-18","1101","560","3376","0.160"
"286","Tennessee Tech","120","10-21","1408","686","4514","0.160"
"287","LIU Brooklyn","97","14-14","1109","548","3524","0.159"
"288","Loyola Maryland","108","6-25","1190","631","3519","0.159"
"289","UTEP","121","9-23","1385","662","4559","0.159"
"290","Navy","109","9-20","1274","686","3719","0.158"
"291","Georgia St.","102","7-19","1201","630","3665","0.156"
"292","LSU","108","9-20","1250","635","3981","0.154"
"293","Fordham","112","8-23","1207","655","3592","0.154"
"294","Cal St. Fullerton","99","0-28","1004","514","3210","0.153"
"295","Niagara","110","13-17","1289","660","4142","0.152"
"296","Holy Cross","107","7-22","1185","591","3917","0.152"
"297","Sam Houston St.","116","14-18","1463","817","4299","0.150"
"298","Rutgers","109","4-28","1216","655","3748","0.150"
"299","Georgia","98","5-25","1017","549","3149","0.149"
"300","Gardner-Webb","119","9-22","1323","681","4339","0.148"
"301","South Carolina St.","78","4-19","861","484","2551","0.148"
"302","Northeastern","123","6-25","1409","768","4338","0.148"
"303","Clemson","112","6-26","1276","661","4170","0.147"
"304","Buffalo","107","7-22","1207","669","3650","0.147"
"305","Saint Francis (PA)","106","6-23","1178","604","3924","0.146"
"306","Elon","110","7-23","1235","669","3969","0.143"
"307","Lafayette","98","11-16","1079","580","3505","0.142"
"308","Quinnipiac","115","3-28","1154","646","3585","0.142"
"309","Eastern Ky.","119","10-23","1326","736","4245","0.139"
"310","South Dakota St.","110","5-27","1071","567","3700","0.136"
"311","Louisiana","105","6-23","1085","590","3638","0.136"
"312","Saint Peter's","100","4-24","1016","544","3561","0.133"
"313","N.C. A&T","75","7-14","815","476","2608","0.130"
"314","Hampton","88","3-22","915","558","2804","0.127"
"315","Norfolk St.","90","4-21","960","586","2938","0.127"
"316","Western Ill.","109","3-28","1043","625","3519","0.119"
"317","Chicago St.","89","1-27","888","561","2909","0.112"
"318","N.C. Central","98","5-24","977","626","3198","0.110"
"319","Prairie View","113","9-25","1145","753","3691","0.106"
"320","Alcorn","107","12-22","1060","702","3521","0.102"
"321","Presbyterian","96","4-24","912","601","3180","0.098"
"322","Delaware St.","97","3-25","903","625","3004","0.093"
"323","NJIT","105","6-25","1074","738","3645","0.092"
"324","Hartford","97","2-27","856","591","2892","0.092"
"325","Southern U.","111","10-21","1101","768","3724","0.089"
"326","Grambling","111","9-25","899","660","3034","0.079"
"327","Mississippi Val.","114","3-30","982","704","3546","0.078"
"328","Ark.-Pine Bluff","110","7-27","914","654","3319","0.078"
"329","Savannah St.","94","0-31","723","697","2828","0.009"
Reclassifying
"NR","Northern Ky.","116","14-16","1499","639","4261","0.202"
"NR","Incarnate Word","99","8-17","1263","594","3465","0.193"
"NR","Grand Canyon","97","7-21","1074","501","3408","0.168"
"NR","Abilene Christian","111","9-20","1343","685","4114","0.160"
"NR","UMass Lowell","111","4-27","1063","650","3594","0.115"

NCAA Women's Volleyball
Division IKills Per Set
Through Games 12/19/2015


"Rank","Name","S","W-L","Kills","Per Set"
"1","Kansas","113","30-3","1706","15.10"
"2","Boise St.","109","23-7","1632","14.97"
"3","Towson","125","26-6","1841","14.73"
"4","Louisville","117","25-7","1722","14.72"
"5","Murray St.","101","27-3","1481","14.66"
"6","Appalachian St.","111","22-8","1627","14.66"
"7","Southern California","130","33-3","1893","14.56"
"8","Nebraska","129","32-4","1873","14.52"
"9","San Diego","114","22-10","1654","14.51"
"10","Pittsburgh","117","23-9","1694","14.48"
"11","Duke","109","17-13","1576","14.46"
"12","Hawaii","109","29-2","1572","14.42"
"13","Temple","115","24-8","1658","14.42"
"14","SMU","119","27-6","1709","14.36"
"15","Texas","114","30-3","1636","14.35"
"16","Minnesota","129","30-5","1850","14.34"
"17","Illinois St.","119","22-10","1706","14.34"
"18","Lipscomb","120","23-9","1720","14.33"
"19","Washington","116","31-3","1661","14.32"
"20","Wisconsin","117","26-7","1673","14.30"
"21","Furman","108","21-9","1542","14.28"
"22","New Mexico St.","126","28-6","1797","14.26"
"23","Rice","124","21-10","1768","14.26"
"24","Western Ky.","125","32-4","1781","14.25"
"25","Oregon","112","16-14","1592","14.21"
"26","Florida","117","25-7","1663","14.21"
"27","Valparaiso","127","27-8","1805","14.21"
"28","BYU","113","28-4","1604","14.19"
"29","Chattanooga","121","26-6","1710","14.13"
"30","Kansas St.","107","17-12","1510","14.11"
"31","Texas A&M","115","24-7","1620","14.09"
"32","Sacramento St.","122","26-7","1718","14.08"
"33","LMU (CA)","125","24-9","1757","14.06"
"34","Fla. Atlantic","101","18-11","1419","14.05"
"35","Colorado St.","102","26-4","1433","14.05"
"36","Michigan","123","20-13","1724","14.02"
"37","Creighton","134","27-9","1878","14.01"
"38","Army West Point","114","21-10","1597","14.01"
"39","Long Beach St.","114","25-6","1596","14.00"
"40","Wichita St.","135","27-9","1889","13.99"
"41","Arkansas St.","106","28-2","1483","13.99"
"42","Alabama","126","17-15","1762","13.98"
"43","Arizona","124","19-14","1729","13.94"
"44","Stanford","110","23-7","1533","13.94"
"45","UCLA","123","25-8","1714","13.93"
"46","Iowa St.","107","19-11","1491","13.93"
"47","Dayton","123","27-6","1712","13.92"
"48","Purdue","122","23-10","1696","13.90"
"49","IUPUI","117","21-10","1619","13.84"
"50","Ohio St.","131","25-10","1809","13.81"
"51","Loyola Chicago","118","20-12","1627","13.79"
"52","Coastal Caro.","102","25-5","1405","13.77"
"53","Michigan St.","119","19-14","1637","13.76"
"54","Idaho St.","118","23-10","1620","13.73"
"55","Pacific","113","17-13","1550","13.72"
"56","Cleveland St.","130","26-7","1781","13.70"
"57","Marquette","124","22-12","1697","13.69"
"58","Col. of Charleston","129","20-13","1765","13.68"
"59","Villanova","122","25-9","1666","13.66"
"60","North Carolina","110","21-10","1502","13.65"
"61","North Texas","127","20-13","1734","13.65"
"62","Kentucky","112","21-10","1529","13.65"
"63","Georgia Tech","120","18-14","1637","13.64"
"64","Missouri St.","135","24-11","1839","13.62"
"65","Cal Poly","100","19-8","1362","13.62"
"66","Santa Clara","113","22-9","1538","13.61"
"67","UCF","121","15-17","1646","13.60"
"68","UNC Greensboro","115","22-11","1563","13.59"
"69","Fresno St.","119","14-18","1617","13.59"
"70","Cincinnati","117","21-10","1587","13.56"
"71","Florida St.","122","25-8","1654","13.56"
"72","Penn St.","115","28-6","1558","13.55"
"73","Hofstra","127","21-11","1720","13.54"
"74","Southern Ill.","130","23-10","1760","13.54"
"75","Green Bay","108","17-13","1460","13.52"
"76","Princeton","87","15-9","1175","13.51"
"77","Gonzaga","119","16-15","1607","13.50"
"78","Oakland","118","18-13","1592","13.49"
"79","Fairfield","117","21-10","1578","13.49"
"80","Xavier","118","18-12","1590","13.47"
"81","Lehigh","111","19-13","1494","13.46"
"82","Kent St.","115","20-10","1547","13.45"
"83","Illinois","122","21-13","1641","13.45"
"84","North Florida","118","21-11","1587","13.45"
"85","South Dakota","117","15-16","1572","13.44"
"86","Marist","118","21-10","1578","13.37"
"87","Oklahoma","108","12-16","1443","13.36"
"88","UNI","133","19-15","1777","13.36"
"89","Ohio","117","25-8","1563","13.36"
"90","A&M-Corpus Christi","126","31-5","1683","13.36"
"91","UMKC","106","15-13","1415","13.35"
"92","Rhode Island","118","20-9","1575","13.35"
"93","Texas Tech","98","14-16","1308","13.35"
"94","Northwestern","107","14-17","1427","13.34"
"95","Northern Colo.","116","14-16","1547","13.34"
"96","UTSA","122","24-9","1626","13.33"
"97","Miami (FL)","119","21-10","1586","13.33"
"98","American","116","28-7","1541","13.28"
"99","Virginia","116","18-13","1537","13.25"
"100","Colorado","124","19-13","1641","13.23"
"","Omaha","124","19-13","1641","13.23"
"102","Sacred Heart","120","15-14","1588","13.23"
"103","Ole Miss","125","22-11","1654","13.23"
"104","George Washington","122","21-11","1613","13.22"
"105","James Madison","112","22-8","1479","13.21"
"106","Denver","128","27-8","1689","13.20"
"107","San Francisco","108","17-14","1425","13.19"
"108","Northern Ariz.","121","28-5","1596","13.19"
"109","Pepperdine","115","17-14","1515","13.17"
"110","UC Davis","114","15-15","1498","13.14"
"111","Wright St.","113","15-16","1484","13.13"
"112","Auburn","121","18-12","1588","13.12"
"113","Arkansas","114","17-13","1495","13.11"
"114","Virginia Tech","122","19-13","1599","13.11"
"115","Samford","98","15-12","1284","13.10"
"116","Dartmouth","88","12-11","1152","13.09"
"117","Belmont","122","17-15","1596","13.08"
"118","Miami (OH)","114","21-10","1490","13.07"
"119","Missouri","128","27-6","1672","13.06"
"120","Eastern Ill.","130","16-15","1698","13.06"
"121","NC State","119","16-16","1554","13.06"
"122","Indiana","116","16-16","1514","13.05"
"123","Iowa","115","12-21","1498","13.03"
"124","Saint Louis","120","22-10","1563","13.03"
"125","Radford","119","14-15","1548","13.01"
"126","Southern Miss.","139","24-11","1808","13.01"
"127","South Fla.","116","11-21","1508","13.00"
"128","California","111","9-22","1442","12.99"
"129","High Point","118","21-10","1532","12.98"
"130","Northern Ill.","105","19-11","1363","12.98"
"131","Baylor","109","17-13","1413","12.96"
"132","CSU Bakersfield","105","13-15","1360","12.95"
"133","Siena","108","16-13","1398","12.94"
"134","UIC","117","12-19","1514","12.94"
"135","Idaho","114","14-16","1475","12.94"
"136","ETSU","112","19-12","1448","12.93"
"137","North Dakota","126","21-13","1628","12.92"
"138","Bryant","124","19-14","1602","12.92"
"139","North Dakota St.","120","19-12","1550","12.92"
"140","TCU","102","19-10","1316","12.90"
"141","Houston","123","19-13","1586","12.89"
"142","Texas St.","111","19-12","1431","12.89"
"143","Eastern Mich.","116","14-16","1495","12.89"
"144","UC Irvine","106","13-15","1366","12.89"
"145","Winthrop","122","14-18","1569","12.86"
"146","Stony Brook","114","12-19","1466","12.86"
"147","South Carolina","114","13-18","1464","12.84"
"148","Oral Roberts","118","14-16","1515","12.84"
"149","Milwaukee","116","9-21","1489","12.84"
"150","Georgetown","116","10-21","1487","12.82"
"151","UConn","119","16-15","1524","12.81"
"152","Syracuse","120","23-8","1535","12.79"
"153","Montana","108","8-20","1381","12.79"
"154","Harvard","99","15-11","1262","12.75"
"155","Wofford","127","16-18","1613","12.70"
"156","New Mexico","116","17-14","1473","12.70"
"157","Tulsa","127","15-17","1612","12.69"
"158","St. John's (NY)","121","18-15","1535","12.69"
"","FGCU","121","21-11","1535","12.69"
"160","Duquesne","113","14-15","1433","12.68"
"161","Middle Tenn.","109","8-22","1381","12.67"
"162","Jacksonville","113","12-16","1430","12.65"
"163","Sam Houston St.","116","14-18","1463","12.61"
"164","Indiana St.","132","17-16","1660","12.58"
"165","Western Mich.","131","15-18","1646","12.56"
"166","Butler","119","12-19","1495","12.56"
"167","Mississippi St.","111","17-15","1393","12.55"
"168","Yale","95","15-9","1192","12.55"
"169","Liberty","108","14-14","1355","12.55"
"","UT Arlington","108","19-10","1355","12.55"
"171","San Diego St.","109","12-19","1365","12.52"
"172","USC Upstate","112","15-15","1401","12.51"
"173","Air Force","126","12-21","1576","12.51"
"174","Boston College","122","12-20","1525","12.50"
"","Ball St.","124","15-17","1550","12.50"
"176","DePaul","122","16-15","1524","12.49"
"177","UNCW","116","24-8","1448","12.48"
"178","Nevada","107","12-18","1335","12.48"
"179","Penn","95","13-13","1184","12.46"
"180","Tennessee","118","21-12","1470","12.46"
"181","Portland St.","104","9-19","1294","12.44"
"182","Maryland","122","15-19","1516","12.43"
"183","New Orleans","126","19-16","1564","12.41"
"184","Central Mich.","117","11-18","1452","12.41"
"185","Columbia","88","7-16","1091","12.40"
"186","Seton Hall","113","14-16","1400","12.39"
"187","Montana St.","89","3-21","1102","12.38"
"188","Marshall","121","16-14","1497","12.37"
